dataset,count_type,gene,sgRNA,group,sample_id,read_count
CRISPR.RT112,sizeFactor,NUP205,NUP205-10,T0,T0_1,2774.4959464749845
CRISPR.RT112,sizeFactor,RPL36,RPL36-9,T0,T0_1,4801.584228224421
CRISPR.RT112,sizeFactor,RPS19,RPS19-4,T0,T0_1,1287.0990553834486
CRISPR.RT112,sizeFactor,POLA1,POLA1-2,T0,T0_1,3560.8504125882155
CRISPR.RT112,sizeFactor,POLA1,POLA1-8,T0,T0_1,3056.396604138218
CRISPR.RT112,sizeFactor,COPS6,COPS6-10,T0,T0_1,2615.9268265394153
CRISPR.RT112,sizeFactor,NUP54,NUP54-4,T0,T0_1,2460.139620988681
CRISPR.RT112,sizeFactor,POLR2A,POLR2A-8,T0,T0_1,1731.2780521620307
CRISPR.RT112,sizeFactor,RPL6,RPL6-1,T0,T0_1,1043.2178943129536
CRISPR.RT112,sizeFactor,NUP54,NUP54-20,T0,T0_1,3120.3806349894126
CRISPR.RT112,sizeFactor,NUP205,NUP205-9,T0,T0_1,4943.461861850983
CRISPR.RT112,sizeFactor,PSMB2,PSMB2-19,T0,T0_1,3375.389453599246
CRISPR.RT112,sizeFactor,RPS13,RPS13-3,T0,T0_1,2783.768994424433
CRISPR.RT112,sizeFactor,PSMC1,PSMC1-7,T0,T0_1,3852.0241182008976
CRISPR.RT112,sizeFactor,COPS8,COPS8-9,T0,T0_1,4776.54699876091
CRISPR.RT112,sizeFactor,NUP205,NUP205-4,T0,T0_1,7809.760983025508
CRISPR.RT112,sizeFactor,POLR2F,POLR2F-10,T0,T0_1,5429.369574402083
CRISPR.RT112,sizeFactor,NUP133,NUP133-8,T0,T0_1,2179.166268120392
CRISPR.RT112,sizeFactor,NUP98,NUP98-3,T0,T0_1,3510.7759536611934
CRISPR.RT112,sizeFactor,PSMB3,PSMB3-7,T0,T0_1,2571.416196382063
CRISPR.RT112,sizeFactor,RPL27,RPL27-8,T0,T0_1,4669.906947342253
CRISPR.RT112,sizeFactor,RPL5,RPL5-4,T0,T0_1,4320.313039648046
CRISPR.RT112,sizeFactor,RPL18A,RPL18A-5,T0,T0_1,3886.334395613857
CRISPR.RT112,sizeFactor,NUP98,NUP98-13,T0,T0_1,2649.30979915743
CRISPR.RT112,sizeFactor,PSMB3,PSMB3-5,T0,T0_1,4413.04351914253
CRISPR.RT112,sizeFactor,NUP98,NUP98-16,T0,T0_1,4329.586087597494
CRISPR.RT112,sizeFactor,COPS6,COPS6-4,T0,T0_1,4301.766943749149
CRISPR.RT112,sizeFactor,PSMD6,PSMD6-11,T0,T0_1,2134.6556379630397
CRISPR.RT112,sizeFactor,NUP98,NUP98-4,T0,T0_1,7988.730808449864
CRISPR.RT112,sizeFactor,PSMC4,PSMC4-1,T0,T0_1,3997.6109710072387
CRISPR.RT112,sizeFactor,RPS7,RPS7-6,T0,T0_1,2651.1644087473196
CRISPR.RT112,sizeFactor,PSMB2,PSMB2-17,T0,T0_1,715.8793016974224
CRISPR.RT112,sizeFactor,POLR2A,POLR2A-9,T0,T0_1,1014.4714456696635
CRISPR.RT112,sizeFactor,PSMC4,PSMC4-8,T0,T0_1,1713.6592610580785
CRISPR.RT112,sizeFactor,COPS2,COPS2-5,T0,T0_1,590.693154379868
CRISPR.RT112,sizeFactor,PSMC1,PSMC1-5,T0,T0_1,4541.938885639865
CRISPR.RT112,sizeFactor,RPL3,RPL3-8,T0,T0_1,2905.245922562208
CRISPR.RT112,sizeFactor,RPS11,RPS11-9,T0,T0_1,3644.307844133252
CRISPR.RT112,sizeFactor,PSMB2,PSMB2-22,T0,T0_1,6529.153061206673
CRISPR.RT112,sizeFactor,RPS24,RPS24-10,T0,T0_1,9046.785579481935
CRISPR.RT112,sizeFactor,PSMD11,PSMD11-7,T0,T0_1,2248.7141277412557
CRISPR.RT112,sizeFactor,COPZ1,COPZ1-5,T0,T0_1,2293.2247578986085
CRISPR.RT112,sizeFactor,PSMC4,PSMC4-10,T0,T0_1,3191.783104200166
CRISPR.RT112,sizeFactor,PSMD6,PSMD6-15,T0,T0_1,1979.7957372072499
CRISPR.RT112,sizeFactor,PSMD1,PSMD1-13,T0,T0_1,2796.7512615536607
CRISPR.RT112,sizeFactor,COPA,COPA-3,T0,T0_1,4482.591378763394
CRISPR.RT112,sizeFactor,RPL3,RPL3-6,T0,T0_1,4257.256313591796
CRISPR.RT112,sizeFactor,RPS24,RPS24-6,T0,T0_1,5255.036272952452
CRISPR.RT112,sizeFactor,COPS8,COPS8-6,T0,T0_1,2136.5102475529293
CRISPR.RT112,sizeFactor,RPS24,RPS24-4,T0,T0_1,7566.807126749957
CRISPR.RT112,sizeFactor,LYZL6,LYZL6-6,T0,T0_1,5994.098194523496
CRISPR.RT112,sizeFactor,PSMD1,PSMD1-21,T0,T0_1,2120.746066038867
CRISPR.RT112,sizeFactor,COPS8,COPS8-15,T0,T0_1,7151.374578614666
CRISPR.RT112,sizeFactor,RPL3,RPL3-7,T0,T0_1,3683.2546455209354
CRISPR.RT112,sizeFactor,NUP98,NUP98-10,T0,T0_1,6744.287773633878
CRISPR.RT112,sizeFactor,COPZ1,COPZ1-14,T0,T0_1,3379.098672779025
CRISPR.RT112,sizeFactor,RPS24,RPS24-8,T0,T0_1,5165.087707842802
CRISPR.RT112,sizeFactor,RPL9,RPL9-10,T0,T0_1,1312.1362848469596
CRISPR.RT112,sizeFactor,RPL3,RPL3-1,T0,T0_1,2400.7921141122106
CRISPR.RT112,sizeFactor,RPL27,RPL27-7,T0,T0_1,1837.9181035806882
CRISPR.RT112,sizeFactor,RPL3,RPL3-3,T0,T0_1,7400.81956845483
CRISPR.RT112,sizeFactor,RPL34,RPL34-6,T0,T0_1,3180.6554466608277
CRISPR.RT112,sizeFactor,NUP98,NUP98-9,T0,T0_1,2090.145007805687
CRISPR.RT112,sizeFactor,COPS8,COPS8-14,T0,T0_1,4347.204878701446
CRISPR.RT112,sizeFactor,RPS3A,RPS3A-6,T0,T0_1,1502.2337678106533
CRISPR.RT112,sizeFactor,PSMC2,PSMC2-5,T0,T0_1,1374.2657061082643
CRISPR.RT112,sizeFactor,RPS27,RPS27-2,T0,T0_1,3434.736960475716
CRISPR.RT112,sizeFactor,PSMD7,PSMD7-3,T0,T0_1,5653.777334778737
CRISPR.RT112,sizeFactor,RPS9,RPS9-6,T0,T0_1,885.5760791723296
CRISPR.RT112,sizeFactor,RPL11,RPL11-6,T0,T0_1,2883.9179122784767
CRISPR.RT112,sizeFactor,RPS8,RPS8-3,T0,T0_1,4331.440697187384
CRISPR.RT112,sizeFactor,NUP133,NUP133-10,T0,T0_1,3732.401799653012
CRISPR.RT112,sizeFactor,RPL5,RPL5-1,T0,T0_1,4387.078984884075
CRISPR.RT112,sizeFactor,POLR2D,POLR2D-5,T0,T0_1,4521.5381801510775
CRISPR.RT112,sizeFactor,RPS27,RPS27-4,T0,T0_1,6798.998756535623
CRISPR.RT112,sizeFactor,NUP98,NUP98-11,T0,T0_1,4358.332536240784
CRISPR.RT112,sizeFactor,COPZ1,COPZ1-15,T0,T0_1,3989.265227852735
CRISPR.RT112,sizeFactor,NUP54,NUP54-10,T0,T0_1,2132.8010283731496
CRISPR.RT112,sizeFactor,RPS24,RPS24-13,T0,T0_1,3463.4834091190064
CRISPR.RT112,sizeFactor,RPS11,RPS11-4,T0,T0_1,3195.4923233799454
CRISPR.RT112,sizeFactor,PSMD1,PSMD1-16,T0,T0_1,5709.415622475428
CRISPR.RT112,sizeFactor,PSMD7,PSMD7-6,T0,T0_1,1937.139716639787
CRISPR.RT112,sizeFactor,COPZ1,COPZ1-7,T0,T0_1,2756.877155371032
CRISPR.RT112,sizeFactor,NUP54,NUP54-16,T0,T0_1,2363.699922314417
CRISPR.RT112,sizeFactor,COPS6,COPS6-3,T0,T0_1,1748.8968432659829
CRISPR.RT112,sizeFactor,COPS8,COPS8-1,T0,T0_1,4778.4016083508
CRISPR.RT112,sizeFactor,NUP205,NUP205-3,T0,T0_1,4081.068402552275
CRISPR.RT112,sizeFactor,PSMC1,PSMC1-3,T0,T0_1,5548.0645881550245
CRISPR.RT112,sizeFactor,NUP54,NUP54-9,T0,T0_1,4904.5150604633
CRISPR.RT112,sizeFactor,RPL36,RPL36-4,T0,T0_1,3794.531220914317
CRISPR.RT112,sizeFactor,POLA1,POLA1-9,T0,T0_1,3359.6252720851835
CRISPR.RT112,sizeFactor,COPS8,COPS8-16,T0,T0_1,2409.1378572667145
CRISPR.RT112,sizeFactor,NUP205,NUP205-6,T0,T0_1,6577.372910543805
CRISPR.RT112,sizeFactor,POLR2F,POLR2F-7,T0,T0_1,5976.479403419544
CRISPR.RT112,sizeFactor,RPS11,RPS11-6,T0,T0_1,4224.800645768726
CRISPR.RT112,sizeFactor,COPZ1,COPZ1-9,T0,T0_1,4477.027549993725
CRISPR.RT112,sizeFactor,CRYGB,CRYGB-8,T0,T0_1,3737.965628422681
CRISPR.RT112,sizeFactor,LYZL6,LYZL6-2,T0,T0_1,6841.654777103086
CRISPR.RT112,sizeFactor,RPS7,RPS7-4,T0,T0_1,3237.2210391524636
CRISPR.RT112,sizeFactor,RPS8,RPS8-1,T0,T0_1,4704.217224755213
CRISPR.RT112,sizeFactor,PSMB3,PSMB3-10,T0,T0_1,5446.988365506036
CRISPR.RT112,sizeFactor,RPL3,RPL3-5,T0,T0_1,5680.669173832137
CRISPR.RT112,sizeFactor,MRGPRD,MRGPRD-8,T0,T0_1,3916.008149052092
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-10,T0,T0_1,3279.8770597199264
CRISPR.RT112,sizeFactor,PSMB2,PSMB2-11,T0,T0_1,3768.5666866558613
CRISPR.RT112,sizeFactor,POLA1,POLA1-10,T0,T0_1,4994.46362557295
CRISPR.RT112,sizeFactor,POLR2F,POLR2F-4,T0,T0_1,2675.274333415886
CRISPR.RT112,sizeFactor,MRGPRD,MRGPRD-10,T0,T0_1,3362.407186470018
CRISPR.RT112,sizeFactor,OTUD6A,OTUD6A-8,T0,T0_1,2073.4535214966795
CRISPR.RT112,sizeFactor,RPL9,RPL9-4,T0,T0_1,794.7002092677345
CRISPR.RT112,sizeFactor,COPS8,COPS8-5,T0,T0_1,3351.2795289306796
CRISPR.RT112,sizeFactor,NUP98,NUP98-15,T0,T0_1,4073.649964192716
CRISPR.RT112,sizeFactor,RPS24,RPS24-3,T0,T0_1,4030.993943625253
CRISPR.RT112,sizeFactor,RPS19,RPS19-1,T0,T0_1,4850.731382356498
CRISPR.RT112,sizeFactor,RPL9,RPL9-5,T0,T0_1,1261.134521124993
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-1,T0,T0_1,2103.1272749349146
CRISPR.RT112,sizeFactor,KRT25,KRT25-2,T0,T0_1,2627.9817888736984
CRISPR.RT112,sizeFactor,PIWIL3,PIWIL3-5,T0,T0_1,4608.704830875893
CRISPR.RT112,sizeFactor,TPH2,TPH2-8,T0,T0_1,1906.538658406607
CRISPR.RT112,sizeFactor,RPS8,RPS8-9,T0,T0_1,7401.746873249775
CRISPR.RT112,sizeFactor,RPL30,RPL30-2,T0,T0_1,3418.9727789616536
CRISPR.RT112,sizeFactor,RNASE9,RNASE9-4,T0,T0_1,3135.2175117085303
CRISPR.RT112,sizeFactor,NPSR1,NPSR1-10,T0,T0_1,3501.502905711745
CRISPR.RT112,sizeFactor,PSMA3,PSMA3-5,T0,T0_1,6569.027167389301
CRISPR.RT112,sizeFactor,PSMD1,PSMD1-14,T0,T0_1,1578.272760996131
CRISPR.RT112,sizeFactor,DMRTB1,DMRTB1-10,T0,T0_1,7138.392311485438
CRISPR.RT112,sizeFactor,RPL5,RPL5-9,T0,T0_1,5831.819855408147
CRISPR.RT112,sizeFactor,POLR2D,POLR2D-10,T0,T0_1,2833.8434533514546
CRISPR.RT112,sizeFactor,RPTN,RPTN-4,T0,T0_1,992.2161305909871
CRISPR.RT112,sizeFactor,COPS8,COPS8-13,T0,T0_1,5470.1709853796565
CRISPR.RT112,sizeFactor,HTR3D,HTR3D-5,T0,T0_1,3833.4780223020007
CRISPR.RT112,sizeFactor,MRGPRD,MRGPRD-9,T0,T0_1,4178.435406021484
CRISPR.RT112,sizeFactor,RPL30,RPL30-9,T0,T0_1,5469.243680584712
CRISPR.RT112,sizeFactor,LYZL6,LYZL6-4,T0,T0_1,6990.023544294262
CRISPR.RT112,sizeFactor,RPL27,RPL27-9,T0,T0_1,3584.0330324618367
CRISPR.RT112,sizeFactor,DMRTC2,DMRTC2-3,T0,T0_1,3230.7299055878493
CRISPR.RT112,sizeFactor,KRT25,KRT25-3,T0,T0_1,5709.415622475428
CRISPR.RT112,sizeFactor,OLIG2,OLIG2-5,T0,T0_1,3820.4957551727725
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-3,T0,T0_1,1882.4287337380408
CRISPR.RT112,sizeFactor,IL22,IL22-2,T0,T0_1,1036.7267607483398
CRISPR.RT112,sizeFactor,COPS2,COPS2-1,T0,T0_1,5291.201159955302
CRISPR.RT112,sizeFactor,HTR3D,HTR3D-7,T0,T0_1,3622.052529054575
CRISPR.RT112,sizeFactor,NUP54,NUP54-2,T0,T0_1,3245.566782306967
CRISPR.RT112,sizeFactor,LYZL6,LYZL6-8,T0,T0_1,5227.217129104107
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-4,T0,T0_1,4232.219084128285
CRISPR.RT112,sizeFactor,NUP93,NUP93-5,T0,T0_1,4155.252786147863
CRISPR.RT112,sizeFactor,KRT25,KRT25-4,T0,T0_1,3696.236912650163
CRISPR.RT112,sizeFactor,RPS11,RPS11-8,T0,T0_1,881.8668599925502
CRISPR.RT112,sizeFactor,OR9Q2,OR9Q2-8,T0,T0_1,1246.2976444058754
CRISPR.RT112,sizeFactor,RXFP2,RXFP2-6,T0,T0_1,4656.924680213026
CRISPR.RT112,sizeFactor,LUZP4,LUZP4-1,T0,T0_1,1275.0440930491657
CRISPR.RT112,sizeFactor,KRT74,KRT74-7,T0,T0_1,4944.3891666459285
CRISPR.RT112,sizeFactor,POLA1,POLA1-6,T0,T0_1,2996.121792466803
CRISPR.RT112,sizeFactor,OC90,OC90-1,T0,T0_1,222.55315078676347
CRISPR.RT112,sizeFactor,NPHS2,NPHS2-5,T0,T0_1,2565.8523676123937
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-7,T0,T0_1,6185.122982282134
CRISPR.RT112,sizeFactor,COPS2,COPS2-8,T0,T0_1,5127.995516045008
CRISPR.RT112,sizeFactor,NPHS2,NPHS2-2,T0,T0_1,5319.020303803647
CRISPR.RT112,sizeFactor,MRGPRD,MRGPRD-2,T0,T0_1,2995.194487671858
CRISPR.RT112,sizeFactor,OC90,OC90-6,T0,T0_1,5228.144433899051
CRISPR.RT112,sizeFactor,NUP93,NUP93-3,T0,T0_1,3268.7494021805883
CRISPR.RT112,sizeFactor,FCRL4,FCRL4-10,T0,T0_1,4530.811228100526
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-6,T0,T0_1,2599.2353402304084
CRISPR.RT112,sizeFactor,PSMB3,PSMB3-2,T0,T0_1,4273.020495105859
CRISPR.RT112,sizeFactor,PIWIL3,PIWIL3-9,T0,T0_1,1426.1947746251758
CRISPR.RT112,sizeFactor,KRT74,KRT74-10,T0,T0_1,5357.96710519133
CRISPR.RT112,sizeFactor,RPL30,RPL30-3,T0,T0_1,4580.885687027548
CRISPR.RT112,sizeFactor,OTUD6A,OTUD6A-10,T0,T0_1,4039.339686779757
CRISPR.RT112,sizeFactor,COPS6,COPS6-9,T0,T0_1,5878.18509515539
CRISPR.RT112,sizeFactor,OR9Q2,OR9Q2-6,T0,T0_1,4151.543566968084
CRISPR.RT112,sizeFactor,DMRTC2,DMRTC2-1,T0,T0_1,4188.635758765878
CRISPR.RT112,sizeFactor,LHX5,LHX5-3,T0,T0_1,1989.0687851566984
CRISPR.RT112,sizeFactor,FAM71B,FAM71B-9,T0,T0_1,5357.0398003963855
CRISPR.RT112,sizeFactor,LYZL6,LYZL6-5,T0,T0_1,3755.584419526633
CRISPR.RT112,sizeFactor,DMRTB1,DMRTB1-1,T0,T0_1,4165.453138892256
CRISPR.RT112,sizeFactor,LYZL6,LYZL6-7,T0,T0_1,3406.9178166273705
CRISPR.RT112,sizeFactor,HTR3D,HTR3D-3,T0,T0_1,4486.300597943174
CRISPR.RT112,sizeFactor,CYP7A1,CYP7A1-6,T0,T0_1,3415.2635597818744
CRISPR.RT112,sizeFactor,DMRTB1,DMRTB1-8,T0,T0_1,3354.9887481104593
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-9,T0,T0_1,4011.5205429314115
CRISPR.RT112,sizeFactor,OC90,OC90-8,T0,T0_1,1801.753216577839
CRISPR.RT112,sizeFactor,OC90,OC90-7,T0,T0_1,3431.9550460908813
CRISPR.RT112,sizeFactor,OR9Q2,OR9Q2-7,T0,T0_1,1329.7550759509118
CRISPR.RT112,sizeFactor,RPS24,RPS24-11,T0,T0_1,4577.176467847768
CRISPR.RT112,sizeFactor,MRGPRD,MRGPRD-1,T0,T0_1,5723.3251943996
CRISPR.RT112,sizeFactor,SAGE1,SAGE1-9,T0,T0_1,2051.1982064180033
CRISPR.RT112,sizeFactor,RNASE9,RNASE9-7,T0,T0_1,2401.7194189071556
CRISPR.RT112,sizeFactor,SPATA16,SPATA16-1,T0,T0_1,4202.54533069005
CRISPR.RT112,sizeFactor,FCRL4,FCRL4-9,T0,T0_1,988.5069114112077
CRISPR.RT112,sizeFactor,TAAR8,TAAR8-6,T0,T0_1,2094.781531780411
CRISPR.RT112,sizeFactor,SPATA16,SPATA16-3,T0,T0_1,2427.6839531656115
CRISPR.RT112,sizeFactor,RPTN,RPTN-9,T0,T0_1,7196.812513566963
CRISPR.RT112,sizeFactor,COPZ1,COPZ1-8,T0,T0_1,3411.5543406020947
CRISPR.RT112,sizeFactor,DMRTB1,DMRTB1-4,T0,T0_1,5227.217129104107
CRISPR.RT112,sizeFactor,DMRTC2,DMRTC2-9,T0,T0_1,3174.164313096214
CRISPR.RT112,sizeFactor,RPS24,RPS24-12,T0,T0_1,6593.137092057867
CRISPR.RT112,sizeFactor,OR9Q2,OR9Q2-4,T0,T0_1,2530.6147854044893
CRISPR.RT112,sizeFactor,DMRTC2,DMRTC2-7,T0,T0_1,5370.949372320558
CRISPR.RT112,sizeFactor,COPS8,COPS8-11,T0,T0_1,2385.9552373930933
CRISPR.RT112,sizeFactor,OC90,OC90-9,T0,T0_1,3048.9781657786593
CRISPR.RT112,sizeFactor,LYZL6,LYZL6-9,T0,T0_1,3201.9834569445593
CRISPR.RT112,sizeFactor,PSMA3,PSMA3-4,T0,T0_1,1719.2230898277478
CRISPR.RT112,sizeFactor,MRGPRD,MRGPRD-6,T0,T0_1,2730.9126211125767
CRISPR.RT112,sizeFactor,RPL35A,RPL35A-7,T0,T0_1,3961.4460840043894
CRISPR.RT112,sizeFactor,COPS2,COPS2-7,T0,T0_1,3506.139429686469
CRISPR.RT112,sizeFactor,PSMD1,PSMD1-17,T0,T0_1,2087.3630934208522
CRISPR.RT112,sizeFactor,CABP5,CABP5-7,T0,T0_1,2950.6838575145057
CRISPR.RT112,sizeFactor,COPS8,COPS8-8,T0,T0_1,5369.094762730669
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-2,T0,T0_1,963.4696819476968
CRISPR.RT112,sizeFactor,PIWIL3,PIWIL3-6,T0,T0_1,4131.142861479297
CRISPR.RT112,sizeFactor,ADH7,ADH7-8,T0,T0_1,1189.7320519142397
CRISPR.RT112,sizeFactor,TGM6,TGM6-4,T0,T0_1,2070.671607111845
CRISPR.RT112,sizeFactor,RNASE9,RNASE9-11,T0,T0_1,3016.5224979555896
CRISPR.RT112,sizeFactor,LYZL6,LYZL6-3,T0,T0_1,3509.848648866249
CRISPR.RT112,sizeFactor,TPH2,TPH2-3,T0,T0_1,2628.9090936686434
CRISPR.RT112,sizeFactor,TRIM42,TRIM42-3,T0,T0_1,3370.7529296245216
CRISPR.RT112,sizeFactor,PSMA3,PSMA3-9,T0,T0_1,3582.1784228719466
CRISPR.RT112,sizeFactor,DMRTC2,DMRTC2-5,T0,T0_1,4588.304125387107
CRISPR.RT112,sizeFactor,KRT9,KRT9-1,T0,T0_1,3358.6979672902385
CRISPR.RT112,sizeFactor,ADH7,ADH7-1,T0,T0_1,3678.618121546211
CRISPR.RT112,sizeFactor,TAS2R13,TAS2R13-4,T0,T0_1,1709.0227370833543
CRISPR.RT112,sizeFactor,HTR3D,HTR3D-8,T0,T0_1,1492.03341506626
CRISPR.RT112,sizeFactor,SPATA16,SPATA16-4,T0,T0_1,3737.038323627736
CRISPR.RT112,sizeFactor,RPL9,RPL9-1,T0,T0_1,3426.3912173212125
CRISPR.RT112,sizeFactor,KRT74,KRT74-6,T0,T0_1,2446.2300490645084
CRISPR.RT112,sizeFactor,CABP5,CABP5-9,T0,T0_1,4277.657019080582
CRISPR.RT112,sizeFactor,RXFP2,RXFP2-2,T0,T0_1,1687.694726799623
CRISPR.RT112,sizeFactor,SPATA16,SPATA16-10,T0,T0_1,3815.8592311980483
CRISPR.RT112,sizeFactor,KRT9,KRT9-2,T0,T0_1,5078.848361912931
CRISPR.RT112,sizeFactor,CRYGB,CRYGB-6,T0,T0_1,4724.617930244
CRISPR.RT112,sizeFactor,RPS7,RPS7-7,T0,T0_1,2858.8806828149654
CRISPR.RT112,sizeFactor,RPL9,RPL9-8,T0,T0_1,968.106205922421
CRISPR.RT112,sizeFactor,IL22,IL22-9,T0,T0_1,5151.178135918629
CRISPR.RT112,sizeFactor,OTUD6A,OTUD6A-3,T0,T0_1,5013.009721471847
CRISPR.RT112,sizeFactor,ADH7,ADH7-4,T0,T0_1,2050.2709016230583
CRISPR.RT112,sizeFactor,KRT9,KRT9-5,T0,T0_1,3546.9408406640428
CRISPR.RT112,sizeFactor,RNASE9,RNASE9-1,T0,T0_1,1835.1361891958536
CRISPR.RT112,sizeFactor,PIWIL3,PIWIL3-2,T0,T0_1,1569.9270178416273
CRISPR.RT112,sizeFactor,DMRTC2,DMRTC2-6,T0,T0_1,5692.72413616642
CRISPR.RT112,sizeFactor,RPL30,RPL30-10,T0,T0_1,3225.1660768181805
CRISPR.RT112,sizeFactor,PSMC2,PSMC2-10,T0,T0_1,3612.7794811051267
CRISPR.RT112,sizeFactor,CYP7A1,CYP7A1-4,T0,T0_1,5989.4616705487715
CRISPR.RT112,sizeFactor,COPS2,COPS2-2,T0,T0_1,5169.724231817526
CRISPR.RT112,sizeFactor,TRIM42,TRIM42-7,T0,T0_1,5434.933403171753
CRISPR.RT112,sizeFactor,NLRP5,NLRP5-9,T0,T0_1,2877.4267787138624
CRISPR.RT112,sizeFactor,DMRTB1,DMRTB1-6,T0,T0_1,4629.10553636468
CRISPR.RT112,sizeFactor,MAGEB3,MAGEB3-3,T0,T0_1,2132.8010283731496
CRISPR.RT112,sizeFactor,OLIG2,OLIG2-6,T0,T0_1,3291.0047172592645
CRISPR.RT112,sizeFactor,FAM71B,FAM71B-7,T0,T0_1,3517.2670872258077
CRISPR.RT112,sizeFactor,VN1R2,VN1R2-3,T0,T0_1,3339.224566596397
CRISPR.RT112,sizeFactor,ABCG8,ABCG8-8,T0,T0_1,4580.885687027548
CRISPR.RT112,sizeFactor,RNASE9,RNASE9-9,T0,T0_1,2747.6041074215836
CRISPR.RT112,sizeFactor,OR12D2,OR12D2-6,T0,T0_1,2600.162645025353
CRISPR.RT112,sizeFactor,PSMD6,PSMD6-2,T0,T0_1,2245.932213356421
CRISPR.RT112,sizeFactor,POU4F2,POU4F2-1,T0,T0_1,1862.0280282492542
CRISPR.RT112,sizeFactor,MRGPRD,MRGPRD-7,T0,T0_1,3559.9231077932704
CRISPR.RT112,sizeFactor,TAS2R13,TAS2R13-6,T0,T0_1,2564.9250628174486
CRISPR.RT112,sizeFactor,MAGEB3,MAGEB3-6,T0,T0_1,4215.527597819278
CRISPR.RT112,sizeFactor,TGM6,TGM6-11,T0,T0_1,2381.318713418369
CRISPR.RT112,sizeFactor,CABP5,CABP5-5,T0,T0_1,3805.6588784536552
CRISPR.RT112,sizeFactor,LUZP4,LUZP4-9,T0,T0_1,1994.6326139263674
CRISPR.RT112,sizeFactor,COPS8,COPS8-3,T0,T0_1,6217.578650105204
CRISPR.RT112,sizeFactor,POU4F2,POU4F2-9,T0,T0_1,2927.5012376408845
CRISPR.RT112,sizeFactor,TPH2,TPH2-5,T0,T0_1,5226.289824309162
CRISPR.RT112,sizeFactor,TPH2,TPH2-4,T0,T0_1,2474.9764977077984
CRISPR.RT112,sizeFactor,IL22,IL22-7,T0,T0_1,3316.9692515177203
CRISPR.RT112,sizeFactor,RPL35A,RPL35A-3,T0,T0_1,3542.3043166893185
CRISPR.RT112,sizeFactor,RPS24,RPS24-2,T0,T0_1,2954.393076694285
CRISPR.RT112,sizeFactor,RPTN,RPTN-10,T0,T0_1,3967.9372175690037
CRISPR.RT112,sizeFactor,TAS2R13,TAS2R13-1,T0,T0_1,897.6310415066126
CRISPR.RT112,sizeFactor,RPL5,RPL5-7,T0,T0_1,4714.417577499606
CRISPR.RT112,sizeFactor,ABCG8,ABCG8-9,T0,T0_1,4549.357323999423
CRISPR.RT112,sizeFactor,DMRTB1,DMRTB1-7,T0,T0_1,4082.9230121421647
CRISPR.RT112,sizeFactor,SPATA16,SPATA16-2,T0,T0_1,3541.3770118943735
CRISPR.RT112,sizeFactor,KRT25,KRT25-5,T0,T0_1,5931.041468467246
CRISPR.RT112,sizeFactor,DEFB129,DEFB129-10,T0,T0_1,3254.8398302564156
CRISPR.RT112,sizeFactor,CRYGB,CRYGB-1,T0,T0_1,4223.8733409737815
CRISPR.RT112,sizeFactor,DMRTC2,DMRTC2-8,T0,T0_1,8118.553479742142
CRISPR.RT112,sizeFactor,OR12D2,OR12D2-7,T0,T0_1,2230.1680318423587
CRISPR.RT112,sizeFactor,RPL5,RPL5-10,T0,T0_1,6084.046759633146
CRISPR.RT112,sizeFactor,RPL34,RPL34-2,T0,T0_1,1709.9500418782993
CRISPR.RT112,sizeFactor,OC90,OC90-4,T0,T0_1,1979.7957372072499
CRISPR.RT112,sizeFactor,CYP7A1,CYP7A1-8,T0,T0_1,6035.826910296014
CRISPR.RT112,sizeFactor,IL22,IL22-3,T0,T0_1,5278.218892826073
CRISPR.RT112,sizeFactor,KRT9,KRT9-4,T0,T0_1,1866.6645522239785
CRISPR.RT112,sizeFactor,DMRTB1,DMRTB1-9,T0,T0_1,6093.319807582595
CRISPR.RT112,sizeFactor,NPSR1,NPSR1-7,T0,T0_1,2565.8523676123937
CRISPR.RT112,sizeFactor,IL1F10,IL1F10-8,T0,T0_1,4049.54003952415
CRISPR.RT112,sizeFactor,NLRP5,NLRP5-3,T0,T0_1,4618.905183620287
CRISPR.RT112,sizeFactor,ADH7,ADH7-2,T0,T0_1,1670.0759356956708
CRISPR.RT112,sizeFactor,RPTN,RPTN-2,T0,T0_1,4356.477926650895
CRISPR.RT112,sizeFactor,RXFP2,RXFP2-7,T0,T0_1,2649.30979915743
CRISPR.RT112,sizeFactor,HTR3D,HTR3D-1,T0,T0_1,8211.283959236627
CRISPR.RT112,sizeFactor,LHX5,LHX5-6,T0,T0_1,2143.001381117543
CRISPR.RT112,sizeFactor,KRT74,KRT74-9,T0,T0_1,5568.465293643811
CRISPR.RT112,sizeFactor,KRT25,KRT25-6,T0,T0_1,4099.614498451172
CRISPR.RT112,sizeFactor,FCRL4,FCRL4-6,T0,T0_1,3990.19253264768
CRISPR.RT112,sizeFactor,ABCG8,ABCG8-10,T0,T0_1,4114.45137517029
CRISPR.RT112,sizeFactor,PSMC1,PSMC1-2,T0,T0_1,3606.288347540513
