dataset,method,gene,score,essential
CRISPRi.RT112,PinAPL-py,MAGEB3,0,0
CRISPRi.RT112,PinAPL-py,MRGPRD,0,0
CRISPRi.RT112,PinAPL-py,NLRP5,0,0
CRISPRi.RT112,PinAPL-py,NPHS2,0,0
CRISPRi.RT112,PinAPL-py,NPSR1,0,0
CRISPRi.RT112,PinAPL-py,NUP98,0,1
CRISPRi.RT112,PinAPL-py,OC90,0,0
CRISPRi.RT112,PinAPL-py,OLIG2,0,0
CRISPRi.RT112,PinAPL-py,OR12D2,0,0
CRISPRi.RT112,PinAPL-py,OR52E8,0,0
CRISPRi.RT112,PinAPL-py,OR9Q2,0,0
CRISPRi.RT112,PinAPL-py,OTUD6A,0,0
CRISPRi.RT112,PinAPL-py,PIWIL3,0,0
CRISPRi.RT112,PinAPL-py,PLA2G2E,0,0
CRISPRi.RT112,PinAPL-py,POLR2F,0,1
CRISPRi.RT112,PinAPL-py,POU4F2,0,0
CRISPRi.RT112,PinAPL-py,PSMB2,0,1
CRISPRi.RT112,PinAPL-py,PSMB3,0,1
CRISPRi.RT112,PinAPL-py,PSMC1,0,1
CRISPRi.RT112,PinAPL-py,PSMC4,0,1
CRISPRi.RT112,PinAPL-py,PSMD6,0,1
CRISPRi.RT112,PinAPL-py,RNASE9,0,0
CRISPRi.RT112,PinAPL-py,RPL18A,0,1
CRISPRi.RT112,PinAPL-py,RPL27,0,1
CRISPRi.RT112,PinAPL-py,RPL35A,0,1
CRISPRi.RT112,PinAPL-py,RPL5,0,1
CRISPRi.RT112,PinAPL-py,RPL9,0,1
CRISPRi.RT112,PinAPL-py,RPS13,0,1
CRISPRi.RT112,PinAPL-py,RPS27,0,1
CRISPRi.RT112,PinAPL-py,RPS3A,0,1
CRISPRi.RT112,PinAPL-py,RPS9,0,1
CRISPRi.RT112,PinAPL-py,RPTN,0,0
CRISPRi.RT112,PinAPL-py,RXFP2,0,0
CRISPRi.RT112,PinAPL-py,SAGE1,0,0
CRISPRi.RT112,PinAPL-py,SPATA16,0,0
CRISPRi.RT112,PinAPL-py,TAAR1,0,0
CRISPRi.RT112,PinAPL-py,TAAR8,0,0
CRISPRi.RT112,PinAPL-py,TAS2R13,0,0
CRISPRi.RT112,PinAPL-py,TAS2R9,0,0
CRISPRi.RT112,PinAPL-py,TGM6,0,0
CRISPRi.RT112,PinAPL-py,TPH2,0,0
CRISPRi.RT112,PinAPL-py,TRIM42,0,0
CRISPRi.RT112,PinAPL-py,VN1R2,0,0
CRISPRi.RT112,ScreenBEAM,NUP93,0.4044570028682532,1
CRISPRi.RT112,ScreenBEAM,RPL34,0.5054701451539864,1
CRISPRi.RT112,ScreenBEAM,POLR2D,0.5006222657963,1
CRISPRi.RT112,ScreenBEAM,POLA1,0.4040155303332382,1
CRISPRi.RT112,ScreenBEAM,PSMA3,0.5020367293295228,1
CRISPRi.RT112,ScreenBEAM,RPL6,0.42402919152357527,1
CRISPRi.RT112,ScreenBEAM,POLR2A,0.6395417020477987,1
CRISPRi.RT112,ScreenBEAM,COPB1,0.694036378415145,1
CRISPRi.RT112,ScreenBEAM,RPL11,0.3724592725665051,1
CRISPRi.RT112,ScreenBEAM,COPZ1,0.3435645497816598,1
CRISPRi.RT112,ScreenBEAM,NUP205,0.5236860862579396,1
CRISPRi.RT112,ScreenBEAM,PSMD1,0.35010218165835605,1
CRISPRi.RT112,ScreenBEAM,RPS8,0.3658829117930005,1
CRISPRi.RT112,ScreenBEAM,RPS7,0.34688550230739207,1
CRISPRi.RT112,ScreenBEAM,RPS24,0.22990270130849946,1
CRISPRi.RT112,ScreenBEAM,RPL36,0.35378332851261507,1
CRISPRi.RT112,ScreenBEAM,RPS11,0.49080503170277756,1
CRISPRi.RT112,ScreenBEAM,RPS27,0.38785500312387516,1
CRISPRi.RT112,ScreenBEAM,RPL30,0.4431210403457602,1
CRISPRi.RT112,ScreenBEAM,PSMD7,0.2839703804781719,1
CRISPRi.RT112,ScreenBEAM,PSMD11,0.42352912883323224,1
CRISPRi.RT112,ScreenBEAM,COPA,0.34680142683984155,1
CRISPRi.RT112,ScreenBEAM,PSMD6,0.33751677361487475,1
CRISPRi.RT112,ScreenBEAM,PSMC2,0.2727833719819383,1
CRISPRi.RT112,ScreenBEAM,NUP133,0.300661559318187,1
CRISPRi.RT112,ScreenBEAM,RPL5,0.31475942875501595,1
CRISPRi.RT112,ScreenBEAM,RPS19,0.20561972995689004,1
CRISPRi.RT112,ScreenBEAM,NUP54,0.18023185653716514,1
CRISPRi.RT112,ScreenBEAM,RPL3,0.22092472543427935,1
CRISPRi.RT112,ScreenBEAM,PSMC1,0.3272014197894107,1
CRISPRi.RT112,ScreenBEAM,NUP98,0.14784077920032979,1
CRISPRi.RT112,ScreenBEAM,RPL18A,0.2768920029675926,1
CRISPRi.RT112,ScreenBEAM,POLR2F,0.20287858578304951,1
CRISPRi.RT112,ScreenBEAM,COPS4,0.27408546058450023,1
CRISPRi.RT112,ScreenBEAM,RPL9,0.194920471644161,1
CRISPRi.RT112,ScreenBEAM,RPL27,0.21180098681967835,1
CRISPRi.RT112,ScreenBEAM,RPL35A,0.13384964890455306,1
CRISPRi.RT112,ScreenBEAM,RPS3A,0.270722675835787,1
CRISPRi.RT112,ScreenBEAM,TAS2R9,0.1775342392603976,0
CRISPRi.RT112,ScreenBEAM,PSMB3,0.1370625871982451,1
CRISPRi.RT112,ScreenBEAM,VN1R2,0.135881430242638,0
CRISPRi.RT112,ScreenBEAM,POU4F2,0.07863809289549263,0
CRISPRi.RT112,ScreenBEAM,TAS2R13,0.14991615270959824,0
CRISPRi.RT112,ScreenBEAM,PIWIL3,0.05080426133402128,0
CRISPRi.RT112,ScreenBEAM,RPS9,0.03122595821193483,1
CRISPRi.RT112,ScreenBEAM,PSMB2,0.10587421166859988,1
CRISPRi.RT112,ScreenBEAM,PSMC4,0.03552335961377366,1
CRISPRi.RT112,ScreenBEAM,TPH2,0.2909304211977942,0
CRISPRi.RT112,ScreenBEAM,COPS6,0.11259121067803649,1
CRISPRi.RT112,ScreenBEAM,OR12D2,0.10743127360532928,0
CRISPRi.RT112,ScreenBEAM,ADH7,0.0367699391497364,0
CRISPRi.RT112,ScreenBEAM,PLA2G2E,0.060336215057445984,0
CRISPRi.RT112,ScreenBEAM,FAM71B,0.07435125217847813,0
CRISPRi.RT112,ScreenBEAM,KRT77,0.06585814433644878,0
CRISPRi.RT112,ScreenBEAM,OTUD6A,0.041994196401674615,0
CRISPRi.RT112,ScreenBEAM,RXFP2,0.049415256666403555,0
CRISPRi.RT112,ScreenBEAM,SAGE1,0.029493824029768093,0
CRISPRi.RT112,ScreenBEAM,TAAR1,0.043395770380963435,0
CRISPRi.RT112,ScreenBEAM,NLRP5,0.06835910637572783,0
CRISPRi.RT112,ScreenBEAM,TRIM42,0.10392289706385502,0
CRISPRi.RT112,ScreenBEAM,RNASE9,0.07471558425396163,0
CRISPRi.RT112,ScreenBEAM,FCRL4,0.03318356555233498,0
CRISPRi.RT112,ScreenBEAM,NPHS2,0.055272387812584915,0
CRISPRi.RT112,ScreenBEAM,IL22,0.043529919325014044,0
CRISPRi.RT112,ScreenBEAM,LUZP4,0.05006056098464298,0
CRISPRi.RT112,ScreenBEAM,CYP7A1,0.05091185633973596,0
CRISPRi.RT112,ScreenBEAM,NPSR1,0.048867944763493036,0
CRISPRi.RT112,ScreenBEAM,DEFB129,0.05227294899767645,0
CRISPRi.RT112,ScreenBEAM,IL1F10,0.03290312555556153,0
CRISPRi.RT112,ScreenBEAM,RPS13,0.09129545735557253,1
CRISPRi.RT112,ScreenBEAM,COPS8,0.04202347326025931,1
CRISPRi.RT112,ScreenBEAM,DMRTB1,0.03692887423867454,0
CRISPRi.RT112,ScreenBEAM,HTR3D,0.03942980077973189,0
CRISPRi.RT112,ScreenBEAM,RPTN,0.06324894252526878,0
CRISPRi.RT112,ScreenBEAM,CRYGB,0.05060098263587912,0
CRISPRi.RT112,ScreenBEAM,KRT74,0.07568626677385253,0
CRISPRi.RT112,ScreenBEAM,KRT25,0.10808287368766177,0
CRISPRi.RT112,ScreenBEAM,OR52E8,0.07562022948021363,0
CRISPRi.RT112,ScreenBEAM,OR9Q2,0.08096287010752753,0
CRISPRi.RT112,ScreenBEAM,LYZL6,0.05715207803134669,0
CRISPRi.RT112,ScreenBEAM,TAAR8,0.0516753334331516,0
CRISPRi.RT112,ScreenBEAM,MAGEB3,0.04501057543141204,0
CRISPRi.RT112,ScreenBEAM,ABCG8,0.060898711156408804,0
CRISPRi.RT112,ScreenBEAM,LHX5,0.06318796898615674,0
CRISPRi.RT112,ScreenBEAM,DMRTC2,0.18753308626904866,0
CRISPRi.RT112,ScreenBEAM,SPATA16,0.0598713312346243,0
CRISPRi.RT112,ScreenBEAM,COPS2,0.3134974192679888,1
CRISPRi.RT112,ScreenBEAM,OLIG2,0.031850128077652924,0
CRISPRi.RT112,ScreenBEAM,OC90,0.04970868533082433,0
CRISPRi.RT112,ScreenBEAM,TGM6,0.09027567473789125,0
CRISPRi.RT112,ScreenBEAM,KRT9,0.061574532932134995,0
CRISPRi.RT112,ScreenBEAM,MRGPRD,0.12021796172416549,0
CRISPRi.RT112,ScreenBEAM,CABP5,0.13821965882424847,0
CRISPRi.RT112,sgRSEA,OLIG2,0,0
CRISPRi.RT112,sgRSEA,OC90,0,0
CRISPRi.RT112,sgRSEA,MAGEB3,0.0025080616266570654,0
CRISPRi.RT112,sgRSEA,FCRL4,0.0025080616266570654,0
CRISPRi.RT112,sgRSEA,RPS9,0.003941239699032595,1
CRISPRi.RT112,sgRSEA,COPS8,0.00788247939806519,1
CRISPRi.RT112,sgRSEA,TAAR8,0.008599068434252954,0
CRISPRi.RT112,sgRSEA,CRYGB,0.018273020422787556,0
CRISPRi.RT112,sgRSEA,DMRTB1,0.018273020422787556,0
CRISPRi.RT112,sgRSEA,SPATA16,0.01898960945897532,0
CRISPRi.RT112,sgRSEA,HTR3D,0.01898960945897532,0
CRISPRi.RT112,sgRSEA,RPS3A,0.019706198495162974,1
CRISPRi.RT112,sgRSEA,LHX5,0.021139376567538504,0
CRISPRi.RT112,sgRSEA,IL22,0.021497671085632386,0
CRISPRi.RT112,sgRSEA,DEFB129,0.021497671085632386,0
CRISPRi.RT112,sgRSEA,LUZP4,0.022572554639914033,0
CRISPRi.RT112,sgRSEA,KRT9,0.027230383375134393,0
CRISPRi.RT112,sgRSEA,PSMC4,0.027588677893228275,1
CRISPRi.RT112,sgRSEA,IL1F10,0.02830526692941593,0
CRISPRi.RT112,sgRSEA,SAGE1,0.029380150483697576,0
CRISPRi.RT112,sgRSEA,OTUD6A,0.03152991759226087,0
CRISPRi.RT112,sgRSEA,RPL27,0.032246506628448635,1
CRISPRi.RT112,sgRSEA,ABCG8,0.037262629881762765,0
CRISPRi.RT112,sgRSEA,CABP5,0.037262629881762765,0
CRISPRi.RT112,sgRSEA,NPHS2,0.03797921891795053,0
CRISPRi.RT112,sgRSEA,ADH7,0.03977069150841994,0
CRISPRi.RT112,sgRSEA,RXFP2,0.043353636689358654,0
CRISPRi.RT112,sgRSEA,TAS2R9,0.048011465424579014,0
CRISPRi.RT112,sgRSEA,TAAR1,0.053027588677893256,0
CRISPRi.RT112,sgRSEA,NPSR1,0.05696882837692585,0
CRISPRi.RT112,sgRSEA,OR12D2,0.06700107488355433,0
CRISPRi.RT112,sgRSEA,RPL35A,0.06700107488355433,1
CRISPRi.RT112,sgRSEA,KRT25,0.06843425295592975,0
CRISPRi.RT112,sgRSEA,TGM6,0.07130060910068081,0
CRISPRi.RT112,sgRSEA,KRT74,0.08599068434252954,0
CRISPRi.RT112,sgRSEA,LYZL6,0.09172339663203155,0
CRISPRi.RT112,sgRSEA,RPS13,0.09888928699390898,1
CRISPRi.RT112,sgRSEA,RNASE9,0.1082049444643497,0
CRISPRi.RT112,sgRSEA,TPH2,0.11859548548907206,0
CRISPRi.RT112,sgRSEA,NLRP5,0.12217843067001077,0
CRISPRi.RT112,sgRSEA,PSMB2,0.12826943747760655,1
CRISPRi.RT112,sgRSEA,PSMB3,0.13364385524901468,1
CRISPRi.RT112,sgRSEA,FAM71B,0.13937656753851668,0
CRISPRi.RT112,sgRSEA,RPTN,0.14510927982801858,0
CRISPRi.RT112,sgRSEA,DMRTC2,0.146900752418488,0
CRISPRi.RT112,sgRSEA,TRIM42,0.1605159441060552,0
CRISPRi.RT112,sgRSEA,COPS2,0.17986384808312428,1
CRISPRi.RT112,sgRSEA,CYP7A1,0.1812970261554998,0
CRISPRi.RT112,sgRSEA,COPS6,0.19849516302400572,1
CRISPRi.RT112,sgRSEA,PIWIL3,0.2027946972411322,0
CRISPRi.RT112,sgRSEA,PLA2G2E,0.20530275886778937,0
CRISPRi.RT112,sgRSEA,RPL18A,0.2085274095306342,1
CRISPRi.RT112,sgRSEA,MRGPRD,0.22178430670010751,0
CRISPRi.RT112,sgRSEA,POU4F2,0.22930849158007882,0
CRISPRi.RT112,sgRSEA,VN1R2,0.24005732712289507,0
CRISPRi.RT112,sgRSEA,TAS2R13,0.2762450734503762,0
CRISPRi.RT112,sgRSEA,KRT77,0.28699390899319244,0
CRISPRi.RT112,sgRSEA,OR52E8,0.29236832676460045,0
CRISPRi.RT112,sgRSEA,OR9Q2,0.3145825868864206,0
CRISPRi.RT112,sgRSEA,POLR2F,0.3296309566463633,1
CRISPRi.RT112,sgRSEA,RPL9,0.33106413471873886,1
CRISPRi.RT112,sgRSEA,PSMC1,0.3514869222500896,1
CRISPRi.RT112,sgRSEA,COPA,0.35829451809387314,1
CRISPRi.RT112,sgRSEA,NUP98,0.3690433536366894,1
CRISPRi.RT112,sgRSEA,RPL3,0.40809745610892156,1
CRISPRi.RT112,sgRSEA,NUP54,0.41203869580795416,1
CRISPRi.RT112,sgRSEA,COPS4,0.4901469007524185,1
CRISPRi.RT112,sgRSEA,RPS19,0.689358652812612,1
CRISPRi.RT112,sgRSEA,PSMD6,0.7169473307058403,1
CRISPRi.RT112,sgRSEA,RPS11,0.7603009673951988,1
CRISPRi.RT112,sgRSEA,NUP133,0.7714080974561089,1
CRISPRi.RT112,sgRSEA,PSMC2,0.8075958437835902,1
CRISPRi.RT112,sgRSEA,RPL5,0.8269437477606593,1
CRISPRi.RT112,sgRSEA,PSMD11,0.9527051236116088,1
CRISPRi.RT112,sgRSEA,PSMD7,0.9759942672877105,1
CRISPRi.RT112,sgRSEA,RPL30,0.9835184521676819,1
CRISPRi.RT112,sgRSEA,RPS7,0.98889286993909,1
CRISPRi.RT112,sgRSEA,RPL36,0.9946255822285919,1
CRISPRi.RT112,sgRSEA,RPS27,0.997133643855249,1
CRISPRi.RT112,sgRSEA,RPS24,0.9982085274095306,1
CRISPRi.RT112,sgRSEA,NUP205,0.9989251164457184,1
CRISPRi.RT112,sgRSEA,COPB1,0.9989251164457184,1
CRISPRi.RT112,sgRSEA,RPS8,0.9989251164457184,1
CRISPRi.RT112,sgRSEA,POLA1,0.9989251164457184,1
CRISPRi.RT112,sgRSEA,POLR2A,0.9992834109638122,1
CRISPRi.RT112,sgRSEA,PSMD1,0.9996417054819061,1
CRISPRi.RT112,sgRSEA,COPZ1,0.9996417054819061,1
CRISPRi.RT112,sgRSEA,RPL6,0.9996417054819061,1
CRISPRi.RT112,sgRSEA,RPL11,0.9996417054819061,1
CRISPRi.RT112,sgRSEA,RPL34,0.9996417054819061,1
CRISPRi.RT112,sgRSEA,PSMA3,0.9996417054819061,1
CRISPRi.RT112,sgRSEA,POLR2D,0.9996417054819061,1
CRISPRi.RT112,sgRSEA,NUP93,0.9996417054819061,1
