	sgID	gene	Control_3	Control_2	Control_1	Model	Mean	Sample Variance	Model Variance	n	p
717	RPL35A-2	RPL35A	1024.13951952	1022.52211813	1114.34284392	Neg. Binomial	1053.66816052	1841.14460052	2133.29194437	1028.33654567	0.493916532758
718	RPL35A-3	RPL35A	918.970336578	911.056253965	891.429737054	Neg. Binomial	907.152109199	134.035276867	1707.40077554	1028.33654567	0.531305902043
719	RPL35A-4	RPL35A	865.545735658	824.933303036	888.312071224	Neg. Binomial	859.597036639	687.171552845	1578.14299177	1028.33654567	0.544688942082
720	RPL35A-5	RPL35A	1285.88646365	1173.29097487	1358.41154035	Neg. Binomial	1272.52965962	5800.80606751	2847.23955537	1028.33654567	0.446934525486
721	RPL35A-6	RPL35A	715.35204628	784.771228663	733.54223179	Neg. Binomial	744.555168911	863.81287247	1283.64171785	1028.33654567	0.580033477066
722	RPL35A-7	RPL35A	929.386453739	950.359246534	830.18987253	Neg. Binomial	903.311857601	2746.7220233	1696.79947167	1028.33654567	0.532362175191
723	RPL36-1	RPL36	1087.9802376	1106.06782365	1067.80054688	Neg. Binomial	1087.28286938	244.307239785	2236.89098456	1028.33654567	0.486068778891
724	RPL36-10	RPL36	747.27240532	706.594784428	731.315327625	Neg. Binomial	728.394172458	280.044713995	1244.33233755	1028.33654567	0.58536947926
725	RPL36-2	RPL36	711.656004707	667.29179186	737.105278453	Neg. Binomial	705.351025007	832.196869556	1189.16157377	1028.33654567	0.593149863368
726	RPL36-3	RPL36	1489.50475395	1385.05463975	1429.67247362	Neg. Binomial	1434.74395577	1831.16435835	3436.51101083	1028.33654567	0.417500177143
727	RPL36-4	RPL36	1095.03631697	953.36603285	1011.2371811	Neg. Binomial	1019.87984364	3382.42604166	2031.37253039	1028.33654567	0.502064406396
728	RPL36-5	RPL36	1223.38976069	1319.97919304	1398.05043448	Neg. Binomial	1313.80646274	5103.44312783	2992.33031643	1028.33654567	0.439057966135
729	RPL36-6	RPL36	576.918489179	684.688198407	630.436568973	Neg. Binomial	630.68108552	1935.74826535	1017.47919486	1028.33654567	0.61984666488
730	RPL36-7	RPL36	765.416609406	776.824721969	845.110130432	Neg. Binomial	795.783820602	1238.23325941	1411.60545195	1028.33654567	0.563743799304
731	RPL36-8	RPL36	494.597563233	460.46784736	534.01161865	Neg. Binomial	496.359009748	902.999062838	735.942313089	1028.33654567	0.674453691437
732	RPL36-9	RPL36	1141.7408423	1089.31572846	1096.97299144	Neg. Binomial	1109.3431874	534.576300901	2306.07426986	1028.33654567	0.481052671156
733	RPL5-1	RPL5	1047.3237803	1058.17401303	995.20347112	Neg. Binomial	1033.56708815	755.504814195	2072.39132347	1028.33654567	0.498731622954
734	RPL5-10	RPL5	1336.95903812	1476.97639286	1577.98429097	Neg. Binomial	1463.97324065	9766.73640227	3548.13300174	1028.33654567	0.412603822893
735	RPL5-2	RPL5	1001.6272663	929.526512768	881.854049146	Neg. Binomial	937.669276071	2424.08955501	1792.66531311	1028.33654567	0.523058749012
736	RPL5-3	RPL5	656.55138489	797.227914832	763.605438011	Neg. Binomial	739.128245911	3597.88081264	1270.38483326	1028.33654567	0.581814444377
737	RPL5-4	RPL5	1249.2620517	1114.6586417	1198.96520217	Neg. Binomial	1187.62863186	3083.93857717	2559.22412085	1028.33654567	0.464058080018
738	RPL5-5	RPL5	1419.95197162	1476.54685196	1545.69418059	Neg. Binomial	1480.73100139	2643.937406	3612.87762956	1028.33654567	0.409848091525
739	RPL5-6	RPL5	1758.64378123	1577.48896402	1521.42092519	Neg. Binomial	1619.18455681	10248.3751338	4168.69876018	1028.33654567	0.388414862758
740	RPL5-7	RPL5	1290.59051656	1195.6271018	1188.94413343	Neg. Binomial	1225.05391726	2154.96660139	2684.45658706	1028.33654567	0.456350802307
741	RPL5-8	RPL5	1035.56364802	1019.73010227	971.152906143	Neg. Binomial	1008.81555214	751.020980414	1998.48067932	1028.33654567	0.504791245962
742	RPL5-9	RPL5	1500.25687489	1470.96282023	1549.9252985	Neg. Binomial	1507.04833121	1062.24076854	3715.65861756	1028.33654567	0.40559386271
743	RPL6-1	RPL6	332.979745356	268.248293541	274.799973901	Neg. Binomial	292.009337599	846.441241797	374.92913035	1028.33654567	0.778838756344
744	RPL6-2	RPL6	2672.57406111	2774.83422943	2623.51579621	Neg. Binomial	2690.30802892	3973.45817911	9728.62376411	1028.33654567	0.276535314156
745	RPL9-1	RPL9	871.257799908	887.431504334	847.337034597	Neg. Binomial	868.67544628	271.262025713	1602.4790188	1028.33654567	0.542082258854
746	RPL9-10	RPL9	353.811979677	346.854278678	375.678732553	Neg. Binomial	358.781663636	150.823736192	483.958856554	1028.33654567	0.741347448812
747	RPL9-2	RPL9	951.898706957	931.244676377	947.325031583	Neg. Binomial	943.489471639	78.4539232419	1809.13252093	1028.33654567	0.521514847985
748	RPL9-3	RPL9	1274.12633137	1077.28858319	1195.62484593	Neg. Binomial	1182.34658683	6545.67260046	2541.76871111	1028.33654567	0.465166866545
749	RPL9-4	RPL9	227.474558634	290.154879563	203.984421469	Neg. Binomial	240.537953222	1322.88411377	296.802127809	1028.33654567	0.810432037658
750	RPL9-5	RPL9	422.020746889	370.049487407	406.187319607	Neg. Binomial	399.419184634	473.072460862	554.558750301	1028.33654567	0.720246834835
751	RPL9-6	RPL9	855.801626057	905.042681332	840.433631687	Neg. Binomial	867.092646359	759.465119065	1598.22455112	1028.33654567	0.542534930872
752	RPL9-7	RPL9	879.993898171	859.72611613	782.311432993	Neg. Binomial	840.677149098	1771.7422397	1527.94054744	1028.33654567	0.550202787999
753	RPL9-8	RPL9	306.435446786	346.209967325	244.06869643	Neg. Binomial	298.904703514	1767.16258379	385.786787165	1028.33654567	0.774792485015
754	RPL9-9	RPL9	669.319528506	662.352071482	601.932195667	Neg. Binomial	644.534598552	915.573275337	1048.5121198	1028.33654567	0.614713541579
755	RPS11-1	RPS11	1057.40389368	1120.24267343	1171.12890012	Neg. Binomial	1116.25848908	2163.49971078	2327.95617665	1028.33654567	0.479501504484
756	RPS11-10	RPS11	1286.89447499	1363.57759463	1287.81867834	Neg. Binomial	1312.76358265	1291.17426522	2988.6237193	1028.33654567	0.439253551451
757	RPS11-2	RPS11	2021.06273291	2086.92447425	2206.19395578	Neg. Binomial	2104.72705431	5870.72754201	6412.53464106	1028.33654567	0.328220769497
758	RPS11-3	RPS11	1106.79644925	1136.77999817	1215.44429299	Neg. Binomial	1153.00691347	2099.04871497	2445.79860517	1028.33654567	0.471423489667
759	RPS11-4	RPS11	757.352518701	711.534504806	743.340610114	Neg. Binomial	737.409211207	367.472479377	1266.19752187	1028.33654567	0.582380867497
760	RPS11-5	RPS11	583.638564767	637.868240046	621.306261899	Neg. Binomial	614.271022237	514.89024536	981.202344818	1028.33654567	0.626039089166
761	RPS11-6	RPS11	1136.70078561	1137.85385043	1066.01902355	Neg. Binomial	1113.5245532	1128.60926659	2319.29413884	1028.33654567	0.480113554616
762	RPS11-7	RPS11	1549.98543424	1439.17679345	1604.48445053	Neg. Binomial	1531.21555941	4730.59101551	3811.22894534	1028.33654567	0.401764255406
763	RPS11-8	RPS11	268.467019717	278.557275199	272.35037932	Neg. Binomial	273.124891412	17.268810439	345.666518589	1028.33654567	0.790139850763
764	RPS11-9	RPS11	902.842155169	818.704959952	878.736383316	Neg. Binomial	866.761166146	1251.5475163	1597.33417	1028.33654567	0.542629828139
765	RPS13-1	RPS13	376.324232895	402.265055086	460.078400388	Neg. Binomial	412.889229456	1225.5633026	578.669115933	1028.33654567	0.713515233642
766	RPS13-10	RPS13	706.951951796	721.413945561	731.760708458	Neg. Binomial	720.042201938	103.519908136	1224.21641879	1028.33654567	0.588165777625
767	RPS13-2	RPS13	1248.25404036	1224.83588316	1177.80961261	Neg. Binomial	1216.96651204	858.033067723	2657.16378761	1028.33654567	0.457994542045
768	RPS13-3	RPS13	888.057988876	846.839889058	720.848878052	Neg. Binomial	818.582251995	5059.06148327	1470.19470913	1028.33654567	0.556784925774
769	RPS13-4	RPS13	1304.03066774	1279.60234821	1377.78560658	Neg. Binomial	1320.47287418	1741.83178028	3016.07400669	1028.33654567	0.437811827976
770	RPS13-5	RPS13	1121.91661932	1260.05823716	1086.28385145	Neg. Binomial	1156.08623598	5616.70420605	2455.79243687	1028.33654567	0.470758936553
771	RPS13-6	RPS13	1214.65366242	1193.04985638	1213.21738883	Neg. Binomial	1206.97363588	97.2796313735	2623.61623585	1028.33654567	0.460041990664
772	RPS13-7	RPS13	916.282306343	814.83909183	843.105916684	Neg. Binomial	858.075771619	1827.16924018	1574.08069524	1028.33654567	0.545128197184
773	RPS13-8	RPS13	1268.07826334	1351.76521982	1214.10815049	Neg. Binomial	1277.98387788	3207.30538916	2866.22150204	1028.33654567	0.445877569815
774	RPS13-9	RPS13	1149.80493301	1230.63468534	1251.96552129	Neg. Binomial	1210.80171321	1936.13769131	2636.44470421	1028.33654567	0.459255493309
775	RPS19-1	RPS19	1228.76582116	1240.5141261	1353.73504161	Neg. Binomial	1274.33832962	3174.92271531	2853.52773526	1028.33654567	0.44658347416
776	RPS19-10	RPS19	2333.21024395	2483.17595671	2358.51420063	Neg. Binomial	2391.6334671	4296.72873958	7953.92789787	1028.33654567	0.300685836961
777	RPS19-2	RPS19	1440.44820216	1317.61671808	1290.93634417	Neg. Binomial	1349.66708814	4239.24572365	3121.07281758	1028.33654567	0.432436910966
778	RPS19-3	RPS19	831.609353942	876.692981774	806.36199797	Neg. Binomial	838.221444562	846.267751657	1521.47557288	1028.33654567	0.550926652722
779	RPS19-4	RPS19	395.476448319	379.714157711	337.375980923	Neg. Binomial	370.855528984	601.848370064	504.599509938	1028.33654567	0.734950236138
780	RPS19-5	RPS19	1017.41944393	922.224317427	946.434269917	Neg. Binomial	962.026010425	1631.90320435	1862.01740782	1028.33654567	0.516657903617
781	RPS19-6	RPS19	1847.34877898	1866.56999133	1916.47372398	Neg. Binomial	1876.7974981	848.677284207	5302.10496548	1028.33654567	0.353972150743
782	RPS19-7	RPS19	710.311989589	632.069437864	624.423927729	Neg. Binomial	655.601785061	1506.34554397	1073.5716631	1028.33654567	0.610673518681
783	RPS19-8	RPS19	1384.33557101	1262.20594167	1316.10036123	Neg. Binomial	1320.88062464	2497.36651957	3017.52909239	1028.33654567	0.437735837566
784	RPS19-9	RPS19	463.685215531	464.763256384	488.137392861	Neg. Binomial	472.195288259	127.269044923	689.01962577	1028.33654567	0.685314714702
785	RPS24-1	RPS24	743.912367526	715.615143379	795.895548396	Neg. Binomial	751.807686434	1105.32526861	1301.44758765	1028.33654567	0.577670352281
786	RPS24-10	RPS24	2282.80967704	2202.04143609	2258.97158448	Neg. Binomial	2247.9408992	1148.08946653	7161.93360674	1028.33654567	0.313873462481
787	RPS24-11	RPS24	1080.25215068	1117.23588711	1210.32241341	Neg. Binomial	1135.93681707	2994.5745984	2390.73268891	1028.33654567	0.475141709626
788	RPS24-12	RPS24	1521.42511299	1641.27578803	1515.40828395	Neg. Binomial	1559.36972832	3360.33501362	3923.99827318	1028.33654567	0.397393072005
789	RPS24-13	RPS24	878.649883054	942.41273984	922.606395357	Neg. Binomial	914.556339417	710.018684571	1727.92167345	1028.33654567	0.529281132049
790	RPS24-2	RPS24	822.20124812	757.28061091	715.94968889	Neg. Binomial	765.143849307	1912.48089884	1334.4566026	1028.33654567	0.573374846221
791	RPS24-3	RPS24	891.754030449	902.465435917	1055.32988356	Neg. Binomial	949.849783309	5582.14814237	1827.2032282	1028.33654567	0.519838061059
792	RPS24-4	RPS24	1733.10749399	1761.54724069	1780.85526036	Neg. Binomial	1758.50333168	384.607556585	4765.62583506	1028.33654567	0.36899735576
793	RPS24-5	RPS24	1134.34875915	1178.4454657	1147.96909681	Neg. Binomial	1153.58777389	339.871354139	2447.68235573	1028.33654567	0.471297989785
794	RPS24-6	RPS24	1321.16686048	1280.03188912	1326.34412038	Neg. Binomial	1309.18095666	429.301405904	2975.90648975	1028.33654567	0.439926779006
795	RPS24-7	RPS24	1739.15556202	1779.15841769	1869.93142694	Neg. Binomial	1796.08180222	2993.58827951	4933.09940004	1028.33654567	0.364087900236
796	RPS24-8	RPS24	1358.46327999	1476.76162241	1342.60052078	Neg. Binomial	1392.60847439	3582.81401552	3278.52643687	1028.33654567	0.424766583771
797	RPS24-9	RPS24	942.826604914	955.08419646	974.047881557	Neg. Binomial	957.319560977	164.959779798	1848.52657457	1028.33654567	0.517882498499
798	RPS27-1	RPS27	884.697951083	927.164037805	932.404773681	Neg. Binomial	914.755587523	456.308306267	1728.4753648	1028.33654567	0.529226858625
799	RPS27-2	RPS27	851.097573146	844.906954997	883.412882062	Neg. Binomial	859.805803402	285.034373615	1578.70082145	1028.33654567	0.544628717308
800	RPS27-3	RPS27	1452.54433822	1378.61152621	1487.34929148	Neg. Binomial	1439.50171864	2055.70522878	3454.56692923	1028.33654567	0.416695275595
801	RPS27-4	RPS27	1692.45103669	1783.23905626	1710.26239834	Neg. Binomial	1728.65083043	1542.81130027	4634.54161699	1028.33654567	0.372992837974
802	RPS27-5	RPS27	930.058461298	955.08419646	846.446272931	Neg. Binomial	910.529643563	2157.72043251	1716.74842019	1028.33654567	0.530380359088
803	RPS3A-1	RPS3A	986.843100011	1016.5085455	1009.01027694	Neg. Binomial	1004.12064082	158.627380051	1984.59562788	1028.33654567	0.505957297653
804	RPS3A-2	RPS3A	895.450072022	890.867831553	842.215155018	Neg. Binomial	876.177686198	580.226250018	1622.71085282	1028.33654567	0.539946894837
805	RPS3A-3	RPS3A	1990.48638899	2076.18595169	2137.3826171	Neg. Binomial	2068.01831926	3629.77208191	6226.87058101	1028.33654567	0.332111980224
806	RPS3A-4	RPS3A	1432.04810768	1218.17799917	1345.05011536	Neg. Binomial	1331.75874074	7711.73420537	3056.46778759	1028.33654567	0.435718232053
807	RPS3A-5	RPS3A	795.656949549	794.435898967	773.403816335	Neg. Binomial	787.832221617	104.337933578	1391.40856249	1028.33654567	0.566211997581
808	RPS3A-6	RPS3A	430.420841374	451.232717959	433.132859997	Neg. Binomial	438.262139777	85.3437900273	625.043115295	1028.33654567	0.701171053727
809	RPS7-1	RPS7	986.507096232	1011.56882512	1089.40151728	Neg. Binomial	1029.15914621	1919.25334517	2059.14155099	1028.33654567	0.499800096655
810	RPS7-2	RPS7	1306.71869797	1279.38757776	1372.663727	Neg. Binomial	1319.59000091	1532.90855586	3012.92452047	1028.33654567	0.437976455084
811	RPS7-3	RPS7	1205.58156038	1212.80873789	1176.91885094	Neg. Binomial	1198.43638307	240.20744361	2595.1092625	1028.33654567	0.461805751452
812	RPS7-4	RPS7	800.69700624	835.886596047	842.660535851	Neg. Binomial	826.414712713	338.347923185	1490.55650585	1028.33654567	0.554433669217
813	RPS7-5	RPS7	2448.12353649	2290.95640289	2262.98001198	Neg. Binomial	2334.01998379	6640.25677782	7631.55541385	1028.33654567	0.305838044437
814	RPS7-6	RPS7	578.262504297	586.538102211	593.247269426	Neg. Binomial	586.015958645	37.5601812805	919.967625764	1028.33654567	0.636996283601
815	RPS7-7	RPS7	790.952896638	830.302564316	807.252759635	Neg. Binomial	809.502740196	260.597263991	1446.74031494	1028.33654567	0.559535620757
816	RPS7-8	RPS7	266.450997041	262.449491359	235.383770189	Neg. Binomial	254.76141953	190.415321605	317.87634154	1028.33654567	0.801448193014
817	RPS8-1	RPS8	1256.99013863	1161.90814096	1219.23003007	Neg. Binomial	1212.70943655	1528.02345006	2642.84841557	1028.33654567	0.458864545318
818	RPS8-10	RPS8	708.967974472	725.924125036	747.126347194	Neg. Binomial	727.339482234	243.678519464	1241.78460688	1028.33654567	0.585721129255
819	RPS8-2	RPS8	591.366651692	649.25107396	532.007404902	Neg. Binomial	590.875043518	2291.13382833	930.387743444	1028.33654567	0.63508472428
820	RPS8-3	RPS8	1201.54951503	1259.62869625	1196.51560759	Neg. Binomial	1219.23127296	820.199275056	2664.793918	1028.33654567	0.457533044007
821	RPS8-4	RPS8	1035.8996518	1089.31572846	977.165547388	Neg. Binomial	1034.12697588	2097.8483757	2074.07698714	1028.33654567	0.498596234514
822	RPS8-5	RPS8	936.778536885	1000.18599121	1068.69130855	Neg. Binomial	1001.88527888	2901.60701069	1977.9996806	1028.33654567	0.506514378495
823	RPS8-6	RPS8	684.439698578	702.728916307	643.79799396	Neg. Binomial	676.988869615	606.566360896	1122.67363256	1028.33654567	0.603014847754
824	RPS8-7	RPS8	1457.24839113	1391.49775329	1402.72693323	Neg. Binomial	1417.15769255	824.647803337	3370.15249178	1028.33654567	0.420502542839
825	RPS8-8	RPS8	1779.14001177	1697.11610534	1736.53986749	Neg. Binomial	1737.59866153	1121.88072675	4673.65021127	1028.33654567	0.371786202002
826	RPS8-9	RPS8	1842.64472607	1911.02747472	1864.58685695	Neg. Binomial	1872.75301925	812.709822149	5283.31339062	1028.33654567	0.354465631846
827	RPS9-1	RPS9	879.657894392	874.330506811	933.518225763	Neg. Binomial	895.835542322	714.722492064	1676.24281489	1028.33654567	0.534430653104
828	RPS9-10	RPS9	1449.18430043	1406.74645532	1452.38689609	Neg. Binomial	1436.10588395	432.697461136	3441.67509044	1028.33654567	0.417269453452
829	RPS9-2	RPS9	722.408125647	757.065840459	758.706248849	Neg. Binomial	746.060071652	280.155764851	1287.32803772	1028.33654567	0.579541538589
830	RPS9-3	RPS9	586.662598781	620.042292597	599.927981919	Neg. Binomial	602.210957766	188.306649233	954.875694987	1028.33654567	0.630669479732
831	RPS9-4	RPS9	818.505206547	778.972426481	870.719528324	Neg. Binomial	822.732387117	1411.85631055	1480.96882115	1028.33654567	0.555536602368
832	RPS9-5	RPS9	1162.23707284	1074.28179687	1068.24592772	Neg. Binomial	1101.58826581	1845.21084981	2281.64620743	1028.33654567	0.482804153521
833	RPS9-6	RPS9	243.938743823	256.221148275	231.152652276	Neg. Binomial	243.770848125	104.752343091	301.557597653	1028.33654567	0.808372430414
834	RPS9-7	RPS9	722.072121867	860.799968386	845.332820848	Neg. Binomial	809.401637034	3853.09421845	1446.48004565	1028.33654567	0.559566403609
835	RPS9-8	RPS9	1052.69984077	915.781203891	988.30006821	Neg. Binomial	985.59370429	3128.1143903	1930.22117477	1028.33654567	0.510611797846
836	RPS9-9	RPS9	936.442533106	893.659847418	948.438483665	Neg. Binomial	926.180288063	552.773334841	1760.35265081	1028.33654567	0.526133378808
837	RPTN-1	RPTN	1093.35629807	1129.04826193	1120.57817558	Neg. Binomial	1114.32757853	231.854362459	2321.8368881	1028.33654567	0.47993361818
838	RPTN-10	RPTN	930.730468856	923.942481037	921.715633691	Neg. Binomial	925.462861195	14.7003200873	1758.34341091	1028.33654567	0.526326572757
839	RPTN-2	RPTN	1096.38033209	1236.00394662	1172.46504262	Neg. Binomial	1168.28310711	3257.86991471	2495.558136	1028.33654567	0.468145017444
840	RPTN-3	RPTN	1296.97458837	1207.86901752	1212.54931758	Neg. Binomial	1239.13097449	1676.59270146	2732.26625049	1028.33654567	0.453517651974
841	RPTN-4	RPTN	292.995295611	336.760067472	290.165612636	Neg. Binomial	306.64032524	454.933953694	398.077597852	1028.33654567	0.77030289294
842	RPTN-5	RPTN	934.426510429	1012.42790693	1044.86343399	Neg. Binomial	997.239283783	2148.06615082	1964.32169791	1028.33654567	0.507676153475
843	RPTN-6	RPTN	822.537251899	797.657455735	747.794418443	Neg. Binomial	789.329708692	965.757544242	1395.20274865	1028.33654567	0.565745522976
844	RPTN-7	RPTN	1156.86101237	1177.5863839	1113.45208226	Neg. Binomial	1149.29982618	714.1205428	2433.79184974	1028.33654567	0.47222601485
845	RPTN-8	RPTN	1499.92087111	1420.27699375	1401.83617156	Neg. Binomial	1440.67801214	1811.53548998	3459.03780243	1028.33654567	0.416496752689
846	RPTN-9	RPTN	1801.31626121	1900.50372262	1825.39334365	Neg. Binomial	1842.40444249	1784.38082542	5143.32197189	1028.33654567	0.358212931752
847	RXFP2-1	RXFP2	1264.38222177	1257.69576219	1240.60831005	Neg. Binomial	1254.22876467	100.20984898	2783.97094951	1028.33654567	0.450517906765
848	RXFP2-10	RXFP2	1170.30116355	1141.29017765	1321.44493122	Neg. Binomial	1211.01209081	6237.97900469	2637.15053766	1028.33654567	0.459212348144
849	RXFP2-2	RXFP2	411.26862595	511.153673842	509.51567284	Neg. Binomial	477.312657544	2181.35422914	698.862085123	1028.33654567	0.682985481263
850	RXFP2-3	RXFP2	1585.26583107	1609.48976125	1588.45074055	Neg. Binomial	1594.40211096	115.509203753	4066.47032844	1028.33654567	0.392085022681
851	RXFP2-4	RXFP2	1103.10040767	1138.06862088	1114.56553434	Neg. Binomial	1118.57818763	211.846682396	2335.31716974	1028.33654567	0.478983412671
852	RXFP2-5	RXFP2	1880.61315314	1864.63705727	1837.19593572	Neg. Binomial	1860.81538204	321.478395518	5228.03392604	1028.33654567	0.355930242299
853	RXFP2-6	RXFP2	1317.13481513	1262.63548257	1344.38204412	Neg. Binomial	1308.05078061	1155.00989582	2971.89988901	1028.33654567	0.440139583923
854	RXFP2-7	RXFP2	659.239415125	774.891787908	676.978866011	Neg. Binomial	703.703356348	2586.34441361	1185.25622522	1028.33654567	0.593714119676
855	RXFP2-8	RXFP2	1046.31576896	1039.70375423	1165.33894929	Neg. Binomial	1083.78615749	3332.71538138	2226.01186183	1028.33654567	0.486873487099
856	RXFP2-9	RXFP2	695.527823297	690.487000589	677.424246844	Neg. Binomial	687.813023577	58.1983232628	1147.86353661	1028.33654567	0.599211493041
857	SAGE1-1	SAGE1	863.529712982	935.32531495	842.883226267	Neg. Binomial	880.579418066	1569.60284841	1634.63227633	1028.33654567	0.538701841886
858	SAGE1-10	SAGE1	1260.35017642	1300.64985243	1244.83942796	Neg. Binomial	1268.61315227	553.272298202	2833.6448891	1028.33654567	0.447696589347
859	SAGE1-2	SAGE1	1198.52548101	1343.17440177	1330.12985746	Neg. Binomial	1290.60991341	4268.13136823	2910.38503044	1028.33654567	0.443449887185
860	SAGE1-3	SAGE1	900.490128713	886.572422529	916.816444529	Neg. Binomial	901.29299859	152.772444476	1691.23776203	1028.33654567	0.53291915473
861	SAGE1-4	SAGE1	1734.45150911	1925.63186541	1711.59854084	Neg. Binomial	1790.56063845	9209.16120225	4908.32146635	1028.33654567	0.364801012063
862	SAGE1-5	SAGE1	1290.59051656	1365.72529914	1327.9029533	Neg. Binomial	1328.072923	940.887037073	3043.24846182	1028.33654567	0.436399768097
863	SAGE1-6	SAGE1	1002.97128142	1136.13568682	1024.59860609	Neg. Binomial	1054.56852478	3404.55782397	2136.03818384	1028.33654567	0.49370303057
864	SAGE1-7	SAGE1	623.287010732	581.383611382	692.789885579	Neg. Binomial	632.486835898	2110.87804662	1021.50305755	1028.33654567	0.619172729071
865	SAGE1-8	SAGE1	1359.80729511	1446.47898879	1383.35286699	Neg. Binomial	1396.54638363	1339.03152156	3293.14512832	1028.33654567	0.424076780468
866	SAGE1-9	SAGE1	591.366651692	530.912555352	631.550021055	Neg. Binomial	584.6097427	1710.81116009	916.960618197	1028.33654567	0.637551636458
867	SPATA16-1	SPATA16	1056.05987856	1020.80395453	1007.00606319	Neg. Binomial	1027.95663209	426.626531888	2055.53349097	1028.33654567	0.500092378261
868	SPATA16-10	SPATA16	882.681928406	962.386391801	916.14837328	Neg. Binomial	920.405564496	1067.86208604	1744.20824536	1028.33654567	0.527692474189
869	SPATA16-2	SPATA16	979.451016865	887.861045236	873.169122905	Neg. Binomial	913.493728335	2211.15738539	1724.97008325	1028.33654567	0.529570766012
870	SPATA16-3	SPATA16	679.063638108	693.064246003	683.882268921	Neg. Binomial	685.336717677	33.727214164	1142.08059066	1028.33654567	0.600077370444
871	SPATA16-4	SPATA16	1021.11548551	1018.65625001	1055.55257398	Neg. Binomial	1031.77476983	283.699958226	2066.99925947	1028.33654567	0.499165524664
872	SPATA16-5	SPATA16	873.273822584	932.962839987	864.03881583	Neg. Binomial	890.091826134	933.176139364	1660.5239014	1028.33654567	0.536030722222
873	SPATA16-6	SPATA16	1028.17156487	1056.88539033	1027.49358151	Neg. Binomial	1037.51684557	187.646873299	2084.29594661	1028.33654567	0.497778085333
874	SPATA16-7	SPATA16	926.026415945	966.896571276	999.657279449	Neg. Binomial	964.193422223	907.237517458	1868.24468771	1028.33654567	0.516095899304
875	SPATA16-8	SPATA16	2005.27055528	1936.79992887	1928.49900647	Neg. Binomial	1956.85649687	1183.44474448	5680.62510695	1028.33654567	0.344479077572
876	SPATA16-9	SPATA16	521.477865583	512.442296549	468.540636213	Neg. Binomial	500.820266115	534.594171266	744.729655515	1028.33654567	0.672485998653
877	TAAR1-1	TAAR1	1035.8996518	906.760844941	903.677709959	Neg. Binomial	948.779402233	3796.55322917	1824.15659066	1028.33654567	0.520119493629
878	TAAR1-10	TAAR1	447.557034122	406.345693659	378.796398383	Neg. Binomial	410.899708721	798.373697799	575.085812326	1028.33654567	0.714501557706
879	TAAR1-2	TAAR1	1163.24508418	1053.87860401	1061.11983439	Neg. Binomial	1092.74784086	2493.6698941	2253.94146831	1028.33654567	0.484816423241
880	TAAR1-3	TAAR1	933.082495312	922.224317427	940.64431909	Neg. Binomial	931.98371061	57.1530741219	1776.64263137	1028.33654567	0.524575789275
881	TAAR1-4	TAAR1	797.672972226	828.369630255	792.332501733	Neg. Binomial	806.125034738	252.164452372	1438.05586941	1028.33654567	0.560565866657
882	TAAR1-5	TAAR1	1315.45479624	1169.42510675	1241.94445255	Neg. Binomial	1242.27478518	3554.16626191	2742.9961671	1028.33654567	0.452889726964
883	TAAR1-6	TAAR1	1115.19654373	1190.47261097	1218.78464924	Neg. Binomial	1174.81793465	1910.95037925	2516.98279826	1028.33654567	0.466756441664
884	TAAR1-7	TAAR1	1239.18193832	1211.30534473	1309.19695832	Neg. Binomial	1253.22808046	1695.77505634	2780.53023485	1028.33654567	0.450715501938
885	TAAR1-8	TAAR1	2268.36151453	2114.62986246	2206.86202703	Neg. Binomial	2196.61780134	3991.37555469	6888.78768044	1028.33654567	0.318868559061
886	TAAR1-9	TAAR1	655.207369772	592.766445296	656.268657281	Neg. Binomial	634.747490783	881.391811954	1026.54955087	1028.33654567	0.618331078364
887	TAAR8-1	TAAR8	856.473633615	712.393586611	723.743853466	Neg. Binomial	764.203691231	4278.34256008	1332.11823647	1028.33654567	0.573675571962
888	TAAR8-10	TAAR8	1277.48636917	1365.51052869	1328.79371496	Neg. Binomial	1323.93020427	1303.2023113	3028.42198099	1028.33654567	0.437168338027
889	TAAR8-2	TAAR8	1100.41237744	1101.55764417	1121.02355641	Neg. Binomial	1107.66452601	89.4504526391	2300.77655469	1028.33654567	0.48143072553
890	TAAR8-3	TAAR8	721.736118088	683.399575699	719.73542597	Neg. Binomial	708.290373252	310.443029579	1196.14160732	1028.33654567	0.592145920615
891	TAAR8-4	TAAR8	1279.83839562	1334.58358372	1207.87281883	Neg. Binomial	1274.09826606	2692.41086687	2852.69274313	1028.33654567	0.446630037225
892	TAAR8-5	TAAR8	1074.87609021	1128.83349148	1138.83878973	Neg. Binomial	1114.18279047	789.192674974	2321.37832954	1028.33654567	0.479966051331
893	TAAR8-6	TAAR8	606.486821764	689.627918784	564.520205704	Neg. Binomial	620.211648751	2702.84208326	994.274489234	1028.33654567	0.623783125753
894	TAAR8-7	TAAR8	1858.10089992	1769.70851784	1836.30517406	Neg. Binomial	1821.37153061	1413.70905503	5047.35262257	1028.33654567	0.360856802923
895	TAAR8-8	TAAR8	870.921796128	943.057051193	873.169122905	Neg. Binomial	895.715990075	1121.42978015	1675.91498063	1028.33654567	0.534463860297
896	TAAR8-9	TAAR8	1312.43076222	1140.86063674	1304.52045957	Neg. Binomial	1252.60395284	6253.71316155	2778.38524428	1028.33654567	0.450838830009
